1368849600,44,8,47,$2,000,000.00,27,142,24,1321686000,Sat May 18 00:00:00 -0400 2013,31,869392,35,2011-11-19 07:00:00 UTC
1368849600,44,8,47,$2,000,000.00,27,142,24,1321660800,Sat May 18 00:00:00 -0400 2013,31,891968,35,2011-11-19 00:00:00 UTC
1368849600,44,2,48,$2,000,000.00,22,142,32,1321426800,Sat May 18 00:00:00 -0400 2013,36,868841,41,2011-11-16 07:00:00 UTC
1368849600,44,2,48,$2,000,000.00,22,142,32,1321401600,Sat May 18 00:00:00 -0400 2013,36,891969,41,2011-11-16 00:00:00 UTC
1368849600,28,3,41,$2,000,000.00,46,142,4,1321081200,Sat May 18 00:00:00 -0400 2013,11,868071,18,2011-11-12 07:00:00 UTC
1368849600,28,3,41,$2,000,000.00,46,142,4,1321056000,Sat May 18 00:00:00 -0400 2013,11,891970,18,2011-11-12 00:00:00 UTC
1368849600,34,1,39,$2,000,000.00,29,142,5,1320822000,Sat May 18 00:00:00 -0400 2013,24,867389,32,2011-11-09 07:00:00 UTC
1368849600,34,1,39,$2,000,000.00,29,142,5,1320796800,Sat May 18 00:00:00 -0400 2013,24,891971,32,2011-11-09 00:00:00 UTC
1368849600,36,23,47,$2,000,000.00,18,142,32,1320472800,Sat May 18 00:00:00 -0400 2013,33,866531,35,2011-11-05 06:00:00 UTC
1368849600,36,23,47,$2,000,000.00,18,142,32,1320451200,Sat May 18 00:00:00 -0400 2013,33,891972,35,2011-11-05 00:00:00 UTC
1368849600,36,7,42,$2,000,000.00,37,142,10,1320213600,Sat May 18 00:00:00 -0400 2013,19,865995,29,2011-11-02 06:00:00 UTC
1368849600,36,7,42,$2,000,000.00,37,142,10,1320192000,Sat May 18 00:00:00 -0400 2013,19,891973,29,2011-11-02 00:00:00 UTC
1368849600,37,15,47,$2,000,000.00,46,142,17,1319868000,Sat May 18 00:00:00 -0400 2013,22,865128,27,2011-10-29 06:00:00 UTC
1368849600,39,24,47,$2,000,000.00,28,142,27,1319608800,Sat May 18 00:00:00 -0400 2013,32,864293,36,2011-10-26 06:00:00 UTC
1368849600,36,17,44,$2,000,000.00,14,142,18,1319263200,Sat May 18 00:00:00 -0400 2013,19,863207,28,2011-10-22 06:00:00 UTC
1368849600,41,6,42,$2,000,000.00,26,142,20,1319004000,Sat May 18 00:00:00 -0400 2013,27,862642,34,2011-10-19 06:00:00 UTC
1368849600,27,5,41,$2,000,000.00,34,142,7,1318658400,Sat May 18 00:00:00 -0400 2013,13,861818,21,2011-10-15 06:00:00 UTC
1368849600,41,10,47,$2,000,000.00,33,142,16,1318399200,Sat May 18 00:00:00 -0400 2013,17,861013,18,2011-10-12 06:00:00 UTC
1368849600,41,7,45,$2,000,000.00,42,142,10,1318053600,Sat May 18 00:00:00 -0400 2013,35,860299,39,2011-10-08 06:00:00 UTC
1368849600,25,4,48,$2,000,000.00,43,142,16,1317794400,Sat May 18 00:00:00 -0400 2013,21,859666,23,2011-10-05 06:00:00 UTC
1368849600,42,2,43,$2,000,000.00,48,142,24,1317448800,Sat May 18 00:00:00 -0400 2013,33,858926,37,2011-10-01 06:00:00 UTC
1368849600,39,2,47,$2,000,000.00,26,142,11,1317189600,Sat May 18 00:00:00 -0400 2013,27,858219,30,2011-09-28 06:00:00 UTC
1368849600,46,13,48,$2,000,000.00,1,142,15,1316844000,Sat May 18 00:00:00 -0400 2013,40,857469,43,2011-09-24 06:00:00 UTC
1368849600,40,3,45,$2,000,000.00,31,142,7,1316584800,Sat May 18 00:00:00 -0400 2013,14,856650,16,2011-09-21 06:00:00 UTC
1368849600,31,11,38,$2,000,000.00,18,142,16,1316239200,Sat May 18 00:00:00 -0400 2013,20,855910,21,2011-09-17 06:00:00 UTC
1368849600,27,7,29,$2,000,000.00,23,142,11,1315980000,Sat May 18 00:00:00 -0400 2013,12,855166,14,2011-09-14 06:00:00 UTC
1368849600,45,8,48,$2,000,000.00,39,142,28,1315634400,Sat May 18 00:00:00 -0400 2013,35,853913,41,2011-09-10 06:00:00 UTC
1368849600,22,5,30,$2,000,000.00,34,142,10,1315375200,Sat May 18 00:00:00 -0400 2013,12,853441,13,2011-09-07 06:00:00 UTC
1368849600,27,3,41,$2,000,000.00,6,142,14,1315029600,Sat May 18 00:00:00 -0400 2013,21,835358,26,2011-09-03 06:00:00 UTC
1368849600,27,3,41,$2,000,000.00,6,142,14,1315008000,Sat May 18 00:00:00 -0400 2013,21,847826,26,2011-09-03 00:00:00 UTC
1368849600,33,7,42,$2,000,000.00,36,142,14,1314424800,Sat May 18 00:00:00 -0400 2013,23,788717,27,2011-08-27 06:00:00 UTC
1368849600,46,7,49,$2,000,000.00,3,142,19,1314165600,Sat May 18 00:00:00 -0400 2013,33,786559,34,2011-08-24 06:00:00 UTC
1368849600,31,12,46,$2,000,000.00,41,142,16,1313820000,Sat May 18 00:00:00 -0400 2013,26,785715,28,2011-08-20 06:00:00 UTC
1368849600,40,11,49,$2,000,000.00,42,142,22,1313560800,Sat May 18 00:00:00 -0400 2013,35,785025,38,2011-08-17 06:00:00 UTC
1368849600,34,11,39,$2,000,000.00,21,142,16,1313215200,Sat May 18 00:00:00 -0400 2013,17,688046,19,2011-08-13 06:00:00 UTC
1368849600,33,10,41,$2,000,000.00,1,142,11,1312956000,Sat May 18 00:00:00 -0400 2013,13,687437,30,2011-08-10 06:00:00 UTC
1368849600,46,2,47,$2,000,000.00,20,142,17,1312610400,Sat May 18 00:00:00 -0400 2013,32,686515,35,2011-08-06 06:00:00 UTC
1368849600,46,9,49,$2,000,000.00,24,142,30,1312351200,Sat May 18 00:00:00 -0400 2013,38,686516,39,2011-08-03 06:00:00 UTC
1368849600,45,2,46,$2,000,000.00,35,142,3,1312005600,Sat May 18 00:00:00 -0400 2013,9,685239,26,2011-07-30 06:00:00 UTC
1368849600,41,9,48,$2,000,000.00,45,142,11,1311746400,Sat May 18 00:00:00 -0400 2013,22,684734,28,2011-07-27 06:00:00 UTC
1368849600,47,3,48,$2,000,000.00,46,142,12,1311400800,Sat May 18 00:00:00 -0400 2013,24,684141,41,2011-07-23 06:00:00 UTC
1368849600,32,15,36,$2,000,000.00,40,142,16,1311141600,Sat May 18 00:00:00 -0400 2013,27,683414,28,2011-07-20 06:00:00 UTC
