69,61,50,1368763200,66,9,1,67,72,27,12, $250,000,99,78,62,4,1359090000,68,42,Fri May 17 00:00:00 -0400 2013,19,7,22,1309243,74,39,24,8,2013-01-25 05:00:00 UTC
70,54,53,1368763200,60,25,6,61,71,46,29, $250,000,99,76,59,7,1359003600,67,50,Fri May 17 00:00:00 -0400 2013,30,10,40,1309030,72,48,42,20,2013-01-24 05:00:00 UTC
71,46,42,1368763200,51,12,7,55,73,36,14, $250,000,99,79,47,8,1358917200,59,41,Fri May 17 00:00:00 -0400 2013,16,9,19,1308818,76,39,26,11,2013-01-23 05:00:00 UTC
71,57,48,1368763200,59,21,8,61,75,38,25, $250,000,99,77,58,13,1358830800,64,43,Fri May 17 00:00:00 -0400 2013,26,18,32,1308603,76,39,34,20,2013-01-22 05:00:00 UTC
63,33,30,1368763200,48,14,1,49,74,22,15, $250,000,99,77,41,3,1358744400,54,28,Fri May 17 00:00:00 -0400 2013,18,8,20,1308404,76,26,21,9,2013-01-21 05:00:00 UTC
71,41,36,1368763200,61,12,2,63,72,32,13, $250,000,99,78,60,3,1358658000,66,34,Fri May 17 00:00:00 -0400 2013,15,8,25,1308223,77,33,28,11,2013-01-20 05:00:00 UTC
69,58,54,1368763200,63,15,2,67,73,44,23, $250,000,99,80,61,4,1358571600,68,52,Fri May 17 00:00:00 -0400 2013,24,7,30,1308015,78,48,40,11,2013-01-19 05:00:00 UTC
60,44,37,1368763200,51,16,2,52,62,32,18, $250,000,99,78,49,6,1358485200,55,36,Fri May 17 00:00:00 -0400 2013,19,9,23,1307792,77,34,27,13,2013-01-18 05:00:00 UTC
66,48,44,1368763200,59,15,1,64,72,36,17, $250,000,99,77,53,2,1358398800,65,40,Fri May 17 00:00:00 -0400 2013,28,7,34,1307595,74,37,35,10,2013-01-17 05:00:00 UTC
72,56,52,1368763200,60,19,3,64,73,38,24, $250,000,99,80,58,9,1358312400,70,43,Fri May 17 00:00:00 -0400 2013,30,12,33,1307366,78,39,34,16,2013-01-16 05:00:00 UTC
71,56,53,1368763200,61,12,1,63,74,24,14, $250,000,99,80,59,4,1358226000,68,30,Fri May 17 00:00:00 -0400 2013,19,5,20,1307130,78,29,22,6,2013-01-15 05:00:00 UTC
62,46,45,1368763200,50,11,2,55,64,34,13, $250,000,99,70,49,5,1358139600,58,41,Fri May 17 00:00:00 -0400 2013,15,7,23,1306954,67,39,32,9,2013-01-14 05:00:00 UTC
67,55,54,1368763200,58,16,2,60,70,34,20, $250,000,99,77,57,5,1358053200,64,42,Fri May 17 00:00:00 -0400 2013,26,6,31,1306774,76,36,33,13,2013-01-13 05:00:00 UTC
67,50,40,1368763200,58,19,3,60,70,33,23, $250,000,99,80,52,11,1357966800,65,39,Fri May 17 00:00:00 -0400 2013,28,12,30,1306566,77,38,31,16,2013-01-12 05:00:00 UTC
67,47,46,1368763200,51,22,5,63,72,35,25, $250,000,99,79,49,6,1357880400,64,41,Fri May 17 00:00:00 -0400 2013,31,17,32,1306344,73,40,33,20,2013-01-11 05:00:00 UTC
54,40,34,1368763200,45,13,7,46,64,27,15, $250,000,99,75,43,10,1357794000,50,32,Fri May 17 00:00:00 -0400 2013,18,11,20,1306147,70,30,22,12,2013-01-10 05:00:00 UTC
